gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,daily_charges_estimate,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Churn_Real,Churn_Prob,Churn_Pred,tenure_rango,MonthlyCharges_rango,Contract,InternetService
1,0,0,1,7,1,1,71.05,472.65,2.368333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7682128856785876,1,0-12,60-80,Month-to-month,Fiber optic
0,0,1,0,56,1,0,89.7,4952.95,2.99,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.0,0.3573006752127611,1,49-60,80-100,Month-to-month,Fiber optic
1,0,1,1,58,1,1,91.55,5511.65,3.0516666666666667,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,0.0,0.39756697114615164,1,49-60,80-100,Month-to-month,Fiber optic
1,0,1,0,20,1,1,96.55,1901.65,3.2183333333333333,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.0,0.5814355476929413,1,13-24,80-100,Month-to-month,Fiber optic
1,1,1,0,56,1,1,100.65,5688.05,3.355,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1.0,0.6124619329493612,1,49-60,100-120,Month-to-month,Fiber optic
1,1,1,0,17,1,1,85.35,1463.45,2.845,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,0.6842944957334435,1,13-24,80-100,Month-to-month,Fiber optic
1,0,0,1,39,0,0,30.1,1131.3,1.0033333333333334,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1.0,0.46315504897176046,1,37-48,20-40,Month-to-month,DSL
0,0,0,0,3,1,0,53.4,188.7,1.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.690651494093761,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,2,1,1,45.85,105.6,1.528333333333333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.7442267238774473,1,0-12,40-60,Month-to-month,DSL
0,0,0,0,4,1,0,50.4,206.6,1.68,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,0.706415511998528,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,21,1,1,90.05,1862.9,3.0016666666666665,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.0,0.6759393806818692,1,13-24,80-100,Month-to-month,Fiber optic
1,1,0,0,65,1,1,95.45,6223.3,3.181666666666666,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.0,0.3826022685505357,1,61-72,80-100,Month-to-month,Fiber optic
0,0,0,0,1,1,1,50.15,50.15,1.6716666666666666,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6773394055434216,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,9,1,1,74.85,708.2,2.495,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6750803349912823,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,1,1,1,70.25,70.25,2.341666666666667,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.9054524140731763,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,2,0,1,42.6,72.4,1.4200000000000002,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1.0,0.8126462197456914,1,0-12,40-60,Month-to-month,DSL
1,1,0,0,15,1,1,96.3,1426.75,3.21,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,1.0,0.7568999402759353,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,1,1,1,1,99.75,99.75,3.325,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1.0,0.9393071841741468,1,0-12,80-100,Month-to-month,Fiber optic
1,0,1,0,14,1,1,78.1,1122.4,2.603333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.7504095713894743,1,13-24,60-80,Month-to-month,Fiber optic
1,0,0,0,45,1,1,115.65,5125.5,3.855,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,0.0,0.4944406207190832,1,37-48,100-120,Month-to-month,Fiber optic
1,1,0,0,9,1,0,75.5,637.4,2.5166666666666666,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.6829933898995866,1,0-12,60-80,Month-to-month,Fiber optic
0,0,0,0,25,1,0,25.3,676.35,0.8433333333333334,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,1.0,0.4492219339794608,1,25-36,20-40,One year,No
0,0,0,0,3,1,1,49.9,130.1,1.663333333333333,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1.0,0.642052192679282,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,1,1,1,19.9,19.9,0.6633333333333333,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,1.0,0.5259305095794421,1,0-12,0-20,Month-to-month,No
1,1,0,0,8,1,1,92.1,729.95,3.07,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1.0,0.8561616854552166,1,0-12,80-100,Month-to-month,Fiber optic
1,1,0,0,14,1,1,80.35,1058.1,2.678333333333333,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.7021650149884675,1,13-24,80-100,Month-to-month,Fiber optic
0,0,0,0,8,1,1,86.55,649.65,2.885,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.8349104311090287,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,1,1,1,81.1,81.1,2.703333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.9138362204598329,1,0-12,80-100,Month-to-month,Fiber optic
1,0,1,1,54,1,1,104.1,5645.8,3.47,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0.0,0.4303887982875763,1,49-60,100-120,Month-to-month,Fiber optic
1,1,0,0,56,1,1,111.95,6418.9,3.731666666666667,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,1.0,0.6183097041481441,1,49-60,100-120,One year,Fiber optic
1,0,0,0,1,1,1,55.4,55.4,1.846666666666667,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.7576313055468333,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,54,1,1,100.1,5440.9,3.3366666666666664,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,1.0,0.6645661701750802,1,49-60,100-120,Month-to-month,Fiber optic
0,0,0,0,12,0,1,50.95,605.75,1.6983333333333337,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.0,0.41827313030040814,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,30,1,0,85.35,2530.4,2.845,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,1.0,0.3849167179396226,1,25-36,80-100,One year,DSL
0,0,1,0,7,1,1,69.35,451.1,2.3116666666666665,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.6947173613551338,1,0-12,60-80,Month-to-month,Fiber optic
0,0,1,0,10,1,1,85.6,813.85,2.853333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0,0.8647987761716205,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,3,1,0,107.95,313.6,3.5983333333333336,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,0.0,0.6773588741907876,1,0-12,100-120,Month-to-month,Fiber optic
1,0,0,0,8,1,1,75.25,576.7,2.5083333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7922800770549283,1,0-12,60-80,Month-to-month,Fiber optic
0,0,1,1,39,1,0,80.0,3182.95,2.6666666666666665,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,1.0,0.4034733494224108,1,37-48,60-80,One year,DSL
1,0,1,0,30,1,1,85.0,2624.25,2.833333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.7457885883993981,1,25-36,80-100,Month-to-month,Fiber optic
1,0,0,0,3,1,0,19.55,61.05,0.6516666666666667,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.0,0.35476200870195784,1,0-12,0-20,Month-to-month,No
0,0,0,0,24,1,1,89.85,2165.05,2.995,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1.0,0.5845066892358046,1,13-24,80-100,Month-to-month,Fiber optic
0,1,1,0,46,1,1,80.4,3605.2,2.68,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.6689194906021205,1,37-48,80-100,Month-to-month,Fiber optic
1,1,0,0,11,1,0,89.7,1047.7,2.99,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1.0,0.8046639181470279,1,0-12,80-100,Month-to-month,Fiber optic
0,0,1,0,47,1,1,109.55,5124.55,3.6516666666666655,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,1.0,0.6032245158159869,1,37-48,100-120,Month-to-month,Fiber optic
0,0,0,0,6,1,0,59.45,357.6,1.981666666666667,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.0,0.3875266277006159,1,0-12,40-60,Month-to-month,DSL
1,0,1,0,42,0,0,33.55,1445.3,1.1183333333333332,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1.0,0.3859082841680137,1,37-48,20-40,One year,DSL
1,0,0,0,1,1,1,19.6,19.6,0.6533333333333334,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,1.0,0.6516007626568364,1,0-12,0-20,Month-to-month,No
0,0,0,0,13,1,0,100.75,1313.25,3.3583333333333334,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.0,0.7582243748265145,1,13-24,100-120,Month-to-month,Fiber optic
1,0,1,0,35,1,1,70.3,2416.55,2.3433333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.6381931406408168,1,25-36,60-80,Month-to-month,Fiber optic
1,0,1,0,31,1,1,83.85,2674.15,2.795,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,0.5659500299207388,1,25-36,80-100,Month-to-month,Fiber optic
1,1,0,0,1,1,1,69.6,69.6,2.32,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9447751308140705,1,0-12,60-80,Month-to-month,Fiber optic
0,0,0,0,1,1,1,74.35,74.35,2.478333333333333,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.8996804693480732,1,0-12,60-80,Month-to-month,Fiber optic
0,1,0,0,1,1,0,45.1,45.1,1.5033333333333334,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.784390931450756,1,0-12,40-60,Month-to-month,DSL
1,1,1,0,5,1,1,81.0,371.65,2.7,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0,0.8332329882760869,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,69,1,1,104.05,7262.0,3.4683333333333333,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,1.0,0.4487600816543255,1,61-72,100-120,One year,Fiber optic
1,0,0,0,3,1,1,69.85,199.85,2.328333333333333,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7340953184219893,1,0-12,60-80,Month-to-month,Fiber optic
0,1,1,0,7,1,1,70.1,467.55,2.3366666666666664,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,0.7037209512273734,1,0-12,60-80,Month-to-month,Fiber optic
1,0,1,0,23,1,0,90.15,2044.95,3.0050000000000003,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,0.4826414551634677,1,13-24,80-100,Month-to-month,Fiber optic
1,0,0,0,1,1,0,19.65,19.65,0.6549999999999999,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,0.0,0.5072635260074949,1,0-12,0-20,Month-to-month,No
0,0,1,1,47,1,0,90.05,4137.2,3.0016666666666665,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.0,0.39170049313168304,1,37-48,80-100,Month-to-month,Fiber optic
0,1,0,0,35,1,0,91.0,3180.5,3.033333333333333,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.5636062004208875,1,25-36,80-100,Month-to-month,Fiber optic
0,0,0,0,26,1,1,80.5,2088.8,2.683333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0,0.6957213632593366,1,25-36,80-100,Month-to-month,Fiber optic
0,1,0,0,23,1,1,106.4,2483.5,3.546666666666667,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,1.0,0.8086385339017419,1,13-24,100-120,Month-to-month,Fiber optic
1,0,0,0,6,1,1,91.1,455.3,3.036666666666666,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1.0,0.8766120264748736,1,0-12,80-100,Month-to-month,Fiber optic
0,1,1,0,34,1,1,75.55,2425.4,2.518333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6951549923482669,1,25-36,60-80,Month-to-month,Fiber optic
1,0,0,0,25,1,1,99.5,2369.05,3.316666666666667,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,1.0,0.7929754462082856,1,25-36,80-100,Month-to-month,Fiber optic
1,1,0,0,8,1,1,74.05,600.15,2.4683333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.7276002339324826,1,0-12,60-80,Month-to-month,Fiber optic
1,1,1,0,3,0,1,30.75,82.85,1.025,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,0.5901830701096464,1,0-12,20-40,Month-to-month,DSL
0,0,0,0,1,1,0,20.25,20.25,0.675,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,0.0,0.5464380259904613,1,0-12,20-40,Month-to-month,No
1,0,0,0,39,0,1,50.65,1905.4,1.6883333333333332,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,0.0,0.3658850015143489,1,37-48,40-60,Month-to-month,DSL
1,1,0,0,1,1,1,70.55,70.55,2.3516666666666666,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9253712176891962,1,0-12,60-80,Month-to-month,Fiber optic
0,0,0,0,41,1,1,89.2,3645.75,2.9733333333333336,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.0,0.6482385856329976,1,37-48,80-100,Month-to-month,Fiber optic
0,1,0,0,9,1,1,99.45,919.4,3.315,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,1.0,0.8196563343808226,1,0-12,80-100,Month-to-month,Fiber optic
1,1,1,0,2,1,0,79.2,172.85,2.64,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1.0,0.8782478009519886,1,0-12,60-80,Month-to-month,Fiber optic
1,0,1,1,21,1,1,102.8,2110.15,3.4266666666666667,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,1.0,0.7124730320310853,1,13-24,100-120,Month-to-month,Fiber optic
0,1,1,0,57,0,1,44.85,2572.95,1.495,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1.0,0.6439814437460943,1,49-60,40-60,Month-to-month,DSL
1,0,1,0,9,1,0,91.75,865.8,3.058333333333333,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1.0,0.7886097524863876,1,0-12,80-100,Month-to-month,Fiber optic
1,0,1,0,67,1,1,111.25,7511.65,3.7083333333333335,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,0.0,0.3555093492460408,1,61-72,100-120,One year,Fiber optic
0,0,1,1,3,1,1,50.15,168.15,1.6716666666666666,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1.0,0.7433526801188148,1,0-12,40-60,Month-to-month,DSL
1,0,0,0,11,1,1,44.65,472.25,1.4883333333333333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.3928607235342341,1,0-12,40-60,Month-to-month,DSL
1,1,1,0,48,1,0,117.45,5438.9,3.915,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,1.0,0.589755873396069,1,37-48,100-120,Month-to-month,Fiber optic
1,0,1,0,39,1,1,104.7,4134.85,3.49,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,1.0,0.5607002547104162,1,37-48,100-120,One year,Fiber optic
0,0,0,0,9,1,1,81.15,784.45,2.705,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7055909778275032,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,56,1,1,106.6,5893.95,3.553333333333333,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,0.0,0.3756071719636411,1,49-60,100-120,Month-to-month,Fiber optic
1,0,0,0,5,1,1,100.5,514.0,3.35,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1.0,0.9163702153852404,1,0-12,100-120,Month-to-month,Fiber optic
0,0,1,0,50,1,1,103.95,5231.3,3.4650000000000003,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,0.0,0.4920952929450316,1,49-60,100-120,One year,Fiber optic
0,1,1,0,16,1,1,91.55,1540.05,3.0516666666666667,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,0.0,0.6011292313021133,1,13-24,80-100,Month-to-month,Fiber optic
1,1,0,0,5,1,1,83.15,446.05,2.771666666666667,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.796129587550221,1,0-12,80-100,Month-to-month,Fiber optic
1,1,0,0,25,1,1,89.7,2187.55,2.99,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1.0,0.7827019337978968,1,25-36,80-100,Month-to-month,Fiber optic
1,0,1,0,16,1,0,90.7,1374.9,3.023333333333333,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,0.0,0.6243199310540504,1,13-24,80-100,Month-to-month,Fiber optic
0,0,1,0,16,1,0,80.75,1321.3,2.691666666666667,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.45728301783140396,1,13-24,80-100,Month-to-month,Fiber optic
1,0,1,0,2,1,1,70.7,141.45,2.356666666666667,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.8313796210433526,1,0-12,60-80,Month-to-month,Fiber optic
0,0,0,0,4,1,0,90.65,367.95,3.021666666666667,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.6770165389386381,1,0-12,80-100,Month-to-month,Fiber optic
0,0,0,0,3,0,1,36.85,108.7,1.2283333333333333,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1.0,0.6940569516261186,1,0-12,20-40,Month-to-month,DSL
0,0,0,0,51,1,0,81.0,4085.75,2.7,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.40339406896890223,1,49-60,80-100,Month-to-month,Fiber optic
0,1,1,0,24,1,1,104.25,2433.9,3.475,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,1.0,0.8149215377945501,1,13-24,100-120,Month-to-month,Fiber optic
0,1,1,0,3,1,1,94.6,279.55,3.1533333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1.0,0.8715911066499328,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,6,0,0,50.95,307.6,1.6983333333333337,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.0,0.3763892068824397,1,0-12,40-60,Month-to-month,DSL
1,1,0,0,56,1,1,96.85,5219.65,3.228333333333333,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0.0,0.38832737432441194,1,49-60,80-100,Month-to-month,Fiber optic
1,0,0,0,23,1,1,75.0,1778.5,2.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.4607555521829348,1,13-24,60-80,Month-to-month,Fiber optic
1,0,0,0,1,0,1,25.1,25.1,0.8366666666666667,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,0.7634376377570672,1,0-12,20-40,Month-to-month,DSL
1,0,1,0,5,1,1,88.9,454.15,2.9633333333333334,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1.0,0.752286312520599,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,2,1,0,70.35,139.25,2.345,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.7816427996204817,1,0-12,60-80,Month-to-month,Fiber optic
0,0,0,0,46,1,1,89.15,4245.55,2.9716666666666667,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.3796576896016306,1,37-48,80-100,Month-to-month,Fiber optic
1,0,0,0,7,1,1,78.55,522.95,2.618333333333333,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.7485554987118177,1,0-12,60-80,Month-to-month,Fiber optic
1,0,1,0,56,1,1,98.7,5669.5,3.29,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,0.0,0.47145481244805887,1,49-60,80-100,Month-to-month,Fiber optic
1,0,1,0,40,1,1,78.85,3126.85,2.628333333333333,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.4120730302167287,1,37-48,60-80,Month-to-month,Fiber optic
0,0,1,0,3,0,0,25.0,78.25,0.8333333333333334,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.6436524211064003,1,0-12,20-40,Month-to-month,DSL
0,0,0,1,1,1,1,44.4,44.4,1.48,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.7633767041549653,1,0-12,40-60,Month-to-month,DSL
1,0,1,1,49,1,1,107.95,5293.2,3.5983333333333336,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,1.0,0.4492041265557607,1,49-60,100-120,Two year,Fiber optic
0,0,1,0,22,1,0,95.9,2234.95,3.1966666666666668,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0,0.4164661934790149,1,13-24,80-100,Month-to-month,Fiber optic
1,1,0,0,5,1,0,80.7,374.8,2.69,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,0.5425727980244731,1,0-12,80-100,Month-to-month,Fiber optic
1,0,0,0,11,1,0,76.4,838.7,2.546666666666667,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.65481802598299,1,0-12,60-80,Month-to-month,Fiber optic
1,0,0,0,1,1,1,81.95,81.95,2.731666666666667,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0,0.9246436253083548,1,0-12,80-100,Month-to-month,Fiber optic
0,0,1,1,1,1,1,81.05,81.05,2.7016666666666667,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.8449497032649974,1,0-12,80-100,Month-to-month,Fiber optic
0,1,1,0,1,1,0,74.3,74.3,2.4766666666666666,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.8344877426449051,1,0-12,60-80,Month-to-month,Fiber optic
1,1,1,0,50,1,0,108.75,5431.9,3.625,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,0.0,0.3889070190732815,1,49-60,100-120,Month-to-month,Fiber optic
0,0,0,0,10,1,1,110.1,1043.3,3.67,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,1.0,0.7516011987536696,1,0-12,100-120,Month-to-month,Fiber optic
1,0,0,0,33,1,1,100.0,3320.6,3.333333333333333,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.0,0.7323286267126352,1,25-36,80-100,Month-to-month,Fiber optic
0,0,0,0,5,1,1,94.85,462.8,3.161666666666666,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1.0,0.8791312486544526,1,0-12,80-100,Month-to-month,Fiber optic
1,1,0,0,5,1,0,59.9,287.85,1.9966666666666664,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.0,0.40502268946620334,1,0-12,40-60,Month-to-month,DSL
0,1,0,1,1,1,1,50.15,50.15,1.6716666666666666,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1.0,0.7939236443580623,1,0-12,40-60,Month-to-month,DSL
1,1,0,0,17,1,1,94.2,1608.15,3.14,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,0.7929497549875958,1,13-24,80-100,Month-to-month,Fiber optic
1,1,1,0,1,1,0,46.0,46.0,1.5333333333333334,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.7160167273518746,1,0-12,40-60,Month-to-month,DSL
1,1,1,0,31,1,1,90.7,2835.5,3.023333333333333,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.0,0.47106524953203804,1,25-36,80-100,One year,Fiber optic
1,1,1,0,16,1,1,85.35,1375.15,2.845,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.0,0.7800935059161083,1,13-24,80-100,Month-to-month,Fiber optic
